ticket_text,actual_team,predicted_team,is_correct,confidence_score,routing_decision
Need help with Web App I need help with something. The issue seems technical because the same step keeps timing out. This is affecting my work today. This is becoming urgent.,Technical Support,Technical Support,True,0.6744946290805076,Human review
"Follow-up on my previous issue Hi, There appears to be an issue with the dispatch. It involves premium device on my side. This started after my last purchase. Any help would be appreciated.",Orders & Delivery,Orders & Delivery,True,0.6745356930093945,Human review
"Need help with my acount Good morning, I need more information before making a decision.",Product Inquiry,Product Inquiry,True,0.6760133774031605,Human review
"Help needed Hi team, Delivery is taking longer than expected. This is becoming urgent.",Orders & Delivery,Orders & Delivery,True,0.6760663451283496,Human review
"Need help with Admin Console Hi, This looks like an account access problem. It involves admin console on my side. This may also be related because the system keeps showing an error when I try to continue. I am using the web version. Please look into this.",Account Access,Account Access,True,0.6761728572036605,Human review
"Need an update on this issue Good morning, I need more information before making a decision. It involves api on my side. I only need a clear update on what is happening. Thanks.",Product Inquiry,Product Inquiry,True,0.6766379181964199,Human review
"URGENT - Need an update on this issue Good morning, The export fails halfway through and I do not know why.",Technical Support,Technical Support,True,0.6768653228749241,Human review
"Question about Replacement Unit Good morning, I need my money back if this cannot be resolved. It involves replacement unit on my side. I only need a clear update on what is happening. Please look into this.",Refunds & Returns,Refunds & Returns,True,0.6769226044393284,Human review
"Question about my account Hi, The item is damaged so I may need a replacement or refund. It involves starter kit on my side. I do not know if this should go to billing or support. Thanks.",Refunds & Returns,Refunds & Returns,True,0.6770727816084344,Human review
Issue not resolved I need help with something. I cannot sign in to my account at the moment. It involves admin console on my side. I only need a clear update on what is happening. I was hoping this would be fixed by now. Please let me know what I should do next.,Account Access,Account Access,True,0.6771535494388642,Human review
delivry on my account Delivery is taking longer than expected. I need this resolved as soon as possible. Please look into this.,Orders & Delivery,Orders & Delivery,True,0.6771791232915564,Human review
"Question about Invoice Portal Hi team, I am not sure why this payment failed. It involves invoice portal on my side. In addition, there appears to be an issue with the dispatch. This is becoming urgent.",Billing,Billing,True,0.6773467476525212,Human review
wrong item on my account My order has still not arrived. I am using the web version. pls let me know what I should do next.,Orders & Delivery,Orders & Delivery,True,0.6775047809532951,Human review
PROBLEM WITH RECENT ACTIVITY Can someone help with this? The app crashes when I try to use this feature. It involves web app on my side. Please look into this. Please advise.,Technical Support,Technical Support,True,0.6780796964838894,Human review
Please check this I need help with something. Delivery is taking longer than expected. It involves replacement unit on my side. This has been going on since yesterday. I would appreciate a quick response.,Orders & Delivery,Orders & Delivery,True,0.6782129599464735,Human review
"Need help with my account Hello, The login step keeps failing even though my details should be correct.",Account Access,Account Access,True,0.6782406697844828,Human review
Follow-up on my previous issue The export fails halfway through and I do not know why. This seems linked to my recent order.,Technical Support,Technical Support,True,0.678905617480471,Human review
"Please check this Hi team, The page is not loading properly and I cannot complete the task. At the same time, i am not sure why this payment failed. Please let me know what I should do next.",Technical Support,Technical Support,True,0.6790430441946463,Human review
shipment on my account Can someone help with this? There seems to be a delay with the shipment. This seems linked to my recent order. Any help would be appreciated.,Orders & Delivery,Orders & Delivery,True,0.6794447656284401,Human review
Issue not resolved Can someone help with this? I think the wrong item was sent. This has been going on since yesterday.,Orders & Delivery,Orders & Delivery,True,0.6795179975024772,Human review
Problem with Web App I appear to be locked out and cannot get back in. It involves web app on my side. This is becoming urgent.,Account Access,Account Access,True,0.6805738589311411,Human review
"Need help with API Hello, I am seeing unexpected behaviour in the product. It involves api on my side. Also, there seems to be a problem with the payment on my account. I am using the web version. This is affecting my work today. Any help would be appreciated.",Technical Support,Technical Support,True,0.6819114891339391,Human review
"Please review this request Hi, I appear to be locked out and cannot get back in.",Account Access,Account Access,True,0.6820580056369594,Human review
Follow-up on my previous issue This has become a problem for me. The issue seems technical because the same step keeps timing out. It involves web app on my side. This seems linked to my recent order. This is becoming urgent.,Technical Support,Technical Support,True,0.6822308417469224,Human review
Problem with Customer Portal Can someone help with this? The invoice does not look right to me. I do not know if this should go to billing or support. I have already tried a few times with no success.,Billing,Billing,True,0.6831684077562724,Human review
"Question about Mobile App Hi, The system keeps showing an error when I try to continue. This is quite frustrating. Please look into this.",Technical Support,Technical Support,True,0.6836310111131279,Human review
"Need help with Mobile App The issue seems technical because the same step keeps timing out. In addition, i am not sure why this payment failed. I would appreciate a quick response.",Technical Support,Technical Support,True,0.6840031347950517,Human review
"Need an update Good morning, I need to return the item because it is not as expected. It involves replacement unit on my side. Please advise.",Refunds & Returns,Refunds & Returns,True,0.6850292892294945,Human review
"Need help with Customer Portal Hi, The renewal amount looks different from what I expected. It involves customer portal on my side. I need this resolved as soon as possible.",Billing,Billing,True,0.6867905888581667,Human review
Problem with Web App THE ISUE SEEMS TECHNICAL BECAUSE THE SAME STEP KEEPS TIMING OUT. I HAVE ALREADY TRIED A FEW TIMES WITH NO SUCCESS.,Technical Support,Technical Support,True,0.6871266870619864,Human review
Question about my account still The verification step is failing and I need help. It involves admin console on my side. This started after my last purchase. Thanks.,Account Access,Account Access,True,0.6875342412856135,Human review
NEED SUPPORT URGENTLY Can someone help with this? The amount shown on the invoice looks wrong. please advise.,Billing,Billing,True,0.687610383998936,Human review
"Support request Good morning, I think I was charged incorrectly for this. It involves customer portal on my side. This seems linked to my recent order. Please advise.",Billing,Billing,True,0.688407546287572,Human review
Follow-up on my previous issue THIS HAS BECOME A PROBLEM FOR ME. THE ISSUE SEEMS TECHNICAL BECAUSE THE SAME STEP KEEPS TIMING OUT. THANKS.,Technical Support,Technical Support,True,0.6887859333109907,Human review
Issue with not as expected still I need my money back if this cannot be resolved. It involves premium device on my side. This happened shortly after I updated my details. Please look into this.,Refunds & Returns,Refunds & Returns,True,0.6888407412816173,Human review
Question about Invoice Portal I NEED HELP WITH SOMETHING. I NOTICED AN UNEXPECTED CHARGE AND NEED CLARIFICATION. IT INVOLVES INVOICE PORTAL ON MY SIDE. THIS STARTED AFTER MY LAST PURCHASE. THANKS.,Billing,Billing,True,0.688959046868823,Human review
Follow-up on my previous issue I need help with something. The export fails halfway through and I do not know why. It involves api on my side. I noticed this after trying to make a payment. I need this resolved as soon as possible. Please look into this.,Technical Support,Technical Support,True,0.6891094625161509,Human review
"Please review this request The system keeps showing an error when I try to continue. It involves data export on my side. At the same time, the password reset process is not working. Please let me know what I should do next.",Technical Support,Technical Support,True,0.6895338048055157,Human review
URGENT - NEED AN UPDATE ON THIS ISSUE I need help with something. The amount shown on the invoice looks wrong. It involves subscription plan on my side. I am using the service on mobile. I need this resolved as soon as possible. Please look into this.,Billing,Billing,True,0.6902414567549823,Human review
"URGENT - Can someone help Good morning, Delivery is taking longer than expected. It involves premium device on my side. Any help would be appreciated.",Orders & Delivery,Orders & Delivery,True,0.6906059638231269,Human review
Problem with Data Export The page is not loading properly and I cannot complete the task. It involves data export on my side. This may also be related because i appear to be locked out and cannot get back in. This started after my last purchase. Please advise.,Technical Support,Technical Support,True,0.6912195578198408,Human review
"Need an update on this issue Good morning, The item is damaged so I may need a replacement or refund. It involves premium device on my side. This happened shortly after I updated my details. Any help would be appreciated. I need help with this.",Refunds & Returns,Refunds & Returns,True,0.6919561235602988,Human review
Issue not resolved This looks like an account access problem. Please let me know what I should do next.,Account Access,Account Access,True,0.6920267243957161,Human review
Question about Premium Device This has become a problem for me. Delivery is taking longer than expected. I do not know if this should go to billing or support.,Orders & Delivery,Orders & Delivery,True,0.6923083515741709,Human review
"Problem with Subscription Plan Hi, This is more of a general product question. This is becoming urgent.",Product Inquiry,Product Inquiry,True,0.6933143631990553,Human review
"probem with Web App Hi, I am seeing unexpected behaviour in the product. This is quite frustrating. Please let me know what I should do next.",Technical Support,Technical Support,True,0.6935094276668656,Human review
"Problem with Premium Device Hi, Delivery is taking longer than expected. It involves premium device on my side. Any help would be appreciated.",Orders & Delivery,Orders & Delivery,True,0.6936091000836734,Human review
Question about Replacement Unit I would like a refund for this order. It involves replacement unit on my side. Please look into this.,Refunds & Returns,Refunds & Returns,True,0.6939739206752071,Human review
"Issue with unexpected behaviour Hi team, The app crashes when I try to use this feature. At the same time, the login step keeps failing even though my details should be correct. I would appreciate a quick response.",Technical Support,Technical Support,True,0.6944598783896793,Human review
Need an update on this issue I need help with something. I am seeing unexpected behaviour in the product. It involves web app on my side. I would appreciate a quick response.,Technical Support,Technical Support,True,0.6945726626232018,Human review
"Problem with Subscription Plan HI, I NEED HELP UNDERSTANDING WHETHER THIS IS COMPATIBLE WITH MY SETUP. IT INVOLVES SUBSCRIPTION PLAN ON MY SIDE. THIS STARTED AFTER MY LAST PURCHASE. PLEASE LET ME KNOW WHAT I SHOULD DO NEXT.",Product Inquiry,Product Inquiry,True,0.6961295996351797,Human review
Problem with service still This has become a problem for me. Can you explain how this feature works? It involves admin console on my side. This is quite frustrating.,Product Inquiry,Product Inquiry,True,0.6961712739838412,Human review
"Please check this Hi team, I am seeing unexpected behaviour in the product. This is quite frustrating.",Technical Support,Technical Support,True,0.6967767137915024,Human review
Issue with recent order This was working before but now it keeps failing. It involves analytics dashboard on my side. I need this resolved as soon as possible. Thanks.,Technical Support,Technical Support,True,0.6969858477237398,Human review
Follow-up on my previous issue Can someone help with this? I want to know the status of the return request. It involves replacement unit on my side. I have already tried a few times with no success. Please let me know what I should do next.,Refunds & Returns,Refunds & Returns,True,0.6974687922512413,Human review
Help needed I need help with something. There seems to be a problem with the payment on my account. It involves invoice portal on my side. I only need a clear update on what is happening. This is becoming urgent.,Billing,Billing,True,0.6982385791274341,Human review
Question about Replacement Unit I need help with something. Could you explain the difference between the available options? It involves replacement unit on my side. I am using the web version. Please look into this.,Product Inquiry,Product Inquiry,True,0.6985496758399673,Human review
"Please review this request Hi team, I appear to be locked out and cannot get back in. It involves mobile app on my side. This happened shortly after I updated my details. I was hoping this would be fixed by now. Please advise.",Account Access,Account Access,True,0.6986512455307959,Human review
Help needed THIS HAS BECOME A PROBLEM FOR ME. THERE SEEMS TO BE A PROBLEM WITH THE PAYMENT ON MY ACCOUNT. IT INVOLVES CUSTOMER PORTAL ON MY SIDE. I HAVE ALREADY TRIED A FEW TIMES WITH NO SUCCESS. I WOULD APPRECIATE A QUICK RESPONSE.,Billing,Billing,True,0.6990895642699573,Human review
"payment on my account Hi team, I am not sure why this payment failed. It involves subscription plan on my side. In addition, i am trying to return this purchase. I need this resolved as soon as possible.",Billing,Billing,True,0.6992943233784218,Human review
"Need help with Starter Kit again I want to know the status of the return request. It involves starter kit on my side. Also, my order has still not arrived. I do not know if this should go to billing or support.",Refunds & Returns,Refunds & Returns,True,0.6997112885072316,Human review
Problem with Premium Device This has become a problem for me. I need my money back if this cannot be resolved. It involves premium device on my side. This started after my last purchase. This is affecting my work today. Please let me know what I should do next.,Refunds & Returns,Refunds & Returns,True,0.6998703583224979,Human review
Follow-up on my previous issue I need help with something. I still cannot access the portal after trying several times. It involves mobile app on my side. I noticed this after trying to make a payment. Thanks.,Account Access,Account Access,True,0.7027148721319677,Human review
"Need an update on this issue Hi team, I am seeing unexpected behaviour in the product. In addition, authentication is not going through on my side.",Technical Support,Technical Support,True,0.7033639405063745,Human review
"Issue with sync problem Hi team, The system keeps showing an error when I try to continue. It involves data export on my side. I do not know if this should go to billing or support. I would appreciate a quick response.",Technical Support,Technical Support,True,0.7052655297875201,Human review
"isue with return I need help with something. I am trying to return this purchase. It involves premium device on my side. In addition, the renewal amount looks different from what I expected.",Refunds & Returns,Refunds & Returns,True,0.7070232632528878,Human review
Need an update Can someone help with this? The package is missing and I need an update.,Orders & Delivery,Orders & Delivery,True,0.7089317873694565,Human review
"Need an update on this issue Good morning, I need more information before making a decision. It involves premium device on my side. I only need a clear update on what is happening.",Product Inquiry,Product Inquiry,True,0.7093971887211905,Human review
Support request I would like a refund for this order. It involves starter kit on my side. I am using the web version. I would appreciate a quick response.,Refunds & Returns,Refunds & Returns,True,0.7094657709577261,Human review
Question about Starter Kit There appears to be an issue with the dispatch. Any help would be appreciated.,Orders & Delivery,Orders & Delivery,True,0.7097585069870578,Human review
Problem with Admin Console Can someone help with this? I appear to be locked out and cannot get back in. It involves admin console on my side. I noticed this after trying to make a payment. Thanks.,Account Access,Account Access,True,0.7104367733506769,Human review
Follow-up on my previous issue There appears to be an issue with the dispatch. It involves starter kit on my side. Please advise.,Orders & Delivery,Orders & Delivery,True,0.7108489603244464,Human review
Problem with Invoice Portal again The renewal amount looks different from what I expected. This is becoming urgent.,Billing,Billing,True,0.7111793985566379,Human review
"Follow-up on my previous issue Hi, The amount shown on the invoice looks wrong. This has been going on since yesterday. Thanks.",Billing,Billing,True,0.713016051944911,Human review
"URGENT - Please check this The app crashes when I try to use this feature. It involves data export on my side. At the same time, the login step keeps failing even though my details should be correct.",Technical Support,Technical Support,True,0.7139152304156137,Human review
"Please check this Hello, This is more of a general product question. It involves analytics dashboard on my side. Please look into this.",Product Inquiry,Product Inquiry,True,0.714085593330666,Human review
Can someone help I need help with something. I am seeing unexpected behaviour in the product. Any help would be appreciated.,Technical Support,Technical Support,True,0.7141124345170343,Human review
Can someone help This has become a problem for me. I am not sure why this payment failed. It involves invoice portal on my side. I am using the service on mobile. This is quite frustrating.,Billing,Billing,True,0.7153583817528176,Human review
"NEED SUPPORT URGENTLY Hello, This was working before but now it keeps failing. It involves api on my side. This seems linked to my recent order. Please let me know what I should do next.",Technical Support,Technical Support,True,0.7153822130201755,Human review
ISSUE NOT RESOLVED There appears to be an issue with the dispatch. It involves premium device on my side. This started after my last purchase. Thanks.,Orders & Delivery,Orders & Delivery,True,0.7158675919529586,Human review
"URGENT - Please check this The issue seems technical because the same step keeps timing out. It involves api on my side. Also, authentication is not going through on my side. I am using the web version.",Technical Support,Technical Support,True,0.7207660721700614,Human review
Question about Subscription Plan I need help with something. The amount shown on the invoice looks wrong. It involves subscription plan on my side. I would appreciate a quick response.,Billing,Billing,True,0.7214148759879346,Human review
Need an update The system keeps showing an error when I try to continue. It involves mobile app on my side. This is affecting my work today.,Technical Support,Technical Support,True,0.7228524376035457,Human review
Support request I am trying to return this purchase. It involves replacement unit on my side. I am using the service on mobile.,Refunds & Returns,Refunds & Returns,True,0.7228790892319837,Human review
Issue with recent order Can someone help with this? I need more information before making a decision. Please let me know what I should do next.,Product Inquiry,Product Inquiry,True,0.7237507351262906,Human review
Problem with Admin Console I need help with something. This looks like an acount access problem. It involves admin console on my side. I only need a clear update on what is happening. Please let me know what I should do next.,Account Access,Account Access,True,0.7240081776185656,Human review
"Need help with my account Hi, The item is damaged so I may need a replacement or refund. It involves starter kit on my side. I am using the service on mobile. Please look into this.",Refunds & Returns,Refunds & Returns,True,0.7246404683491574,Human review
"replacement on my account I want to know the status of the return request. It involves starter kit on my side. Also, my order has still not arrived. Please advise.",Refunds & Returns,Refunds & Returns,True,0.7248569880584945,Human review
Problem with Analytics Dashboard still Can someone help with this? I cannot complete the workflow because something keeps breaking. Thanks.,Technical Support,Technical Support,True,0.7254787519264301,Human review
"Need support urgently Good morning, Tracking has not updated in a while. It involves replacement unit on my side. I only need a clear update on what is happening.",Orders & Delivery,Orders & Delivery,True,0.7260774286686229,Human review
"Help needed Good morning, I am seeing unexpected behaviour in the product. It involves data export on my side. This may also be related because the verification step is failing and I need help. I need this resolved as soon as possible.",Technical Support,Technical Support,True,0.7260988760442707,Human review
"Please check this Hello, Could you explain the difference between the available options? It involves replacement unit on my side. Thanks.",Product Inquiry,Product Inquiry,True,0.7270178425150529,Human review
"Need an update on this issue Hi, I noticed an unexpected charge and need clarification. It involves customer portal on my side. Any help would be appreciated.",Billing,Billing,True,0.7270746123716675,Human review
Issue with verification failed This has become a problem for me. This looks like an account access problem.,Account Access,Account Access,True,0.727428572023223,Human review
"Can someone help still This has become a problem for me. I am seeing unexpected behaviour in the product. It involves analytics dashboard on my side. In addition, the login step keeps failing even though my details should be correct. Please look into this.",Technical Support,Technical Support,True,0.7298381155790729,Human review
Problem with recent activity I cannot complete the workflow because something keeps breaking. It involves api on my side. This is quite frustrating. Please let me know what I should do next.,Technical Support,Technical Support,True,0.7300005788662445,Human review
Issue with feature This has become a probem for me. I need help understanding whether this is compatible with my setup.,Product Inquiry,Product Inquiry,True,0.7300680601736639,Human review
Issue with damaged item I need help with something. I would like a refund for this order. It involves starter kit on my side. Please advise.,Refunds & Returns,Refunds & Returns,True,0.7312035080897614,Human review
Question about my account Can someone help with this? The system keeps showing an error when I try to continue. This is affecting my work today.,Technical Support,Technical Support,True,0.7320810967281907,Human review
"Need help with Invoice Portal Good morning, The invoice does not look right to me. It involves invoice portal on my side.",Billing,Billing,True,0.7327044761331748,Human review
system issue on my account The app crashes when I try to use this feature. It involves api on my side. I am using the web version. Any help would be appreciated.,Technical Support,Technical Support,True,0.7328641389038694,Human review
pls review this request This was working before but now it keeps failing. It involves mobile app on my side. Thanks.,Technical Support,Technical Support,True,0.7332418336948322,Human review
"Question about Admin Console Hello, The login step keeps failing even though my details should be correct. It involves admin console on my side. This is affecting my work today.",Account Access,Account Access,True,0.7332703022042868,Human review
Need help with Invoice Portal still The amount shown on the invoice looks wrong. It involves invoice portal on my side. Please advise.,Billing,Billing,True,0.7340432586846275,Human review
Question about Analytics Dashboard This has become a problem for me. This was working before but now it keeps failing. It involves analytics dashboard on my side. I am using the service on mobile. I was hoping this would be fixed by now. Please let me know what I should do next.,Technical Support,Technical Support,True,0.7346170676912713,Human review
Need an update on this issue This has become a problem for me. I cannot complete the workflow because something keeps breaking.,Technical Support,Technical Support,True,0.7353889106920716,Human review
bug on my account I need help with something. I am seeing unexpected behaviour in the product. It involves analytics dashboard on my side. I do not know if this should go to billing or support. Any help would be appreciated.,Technical Support,Technical Support,True,0.7387459474787436,Human review
Issue not resolved still Can someone help with this? Could you explain the difference between the available options? Please let me know what I should do next.,Product Inquiry,Product Inquiry,True,0.7396447939895712,Human review
"Issue with billing issue Hi team, I noticed an unexpected charge and need clarification. It involves customer portal on my side. I noticed this after trying to make a payment. I would appreciate a quick response.",Billing,Billing,True,0.7397347460204522,Human review
isue with recent order today I want to know the status of the return request. It involves starter kit on my side. This is quite frustrating. Please let me know what I should do next.,Refunds & Returns,Refunds & Returns,True,0.7405247502443446,Human review
"Need support urgently Hello, The amount shown on the invoice looks wrong. It involves subscription plan on my side.",Billing,Billing,True,0.7406112867567144,Human review
Problem with Data Export The system keeps showing an error when I try to continue. Please let me know what I should do next.,Technical Support,Technical Support,True,0.7409228919812106,Human review
Support request I need help with something. The package is missing and I need an update. It involves replacement unit on my side. This started after my last purchase.,Orders & Delivery,Orders & Delivery,True,0.7414117506792532,Human review
URGENT - SHIPMENT ON MY ACCOUNT TODAY Can someone help with this? There appears to be an issue with the dispatch. It involves replacement unit on my side. This may also be related because the item is damaged so I may need a replacement or refund. I noticed this after trying to make a payment. Thanks.,Orders & Delivery,Orders & Delivery,True,0.7419164428180303,Human review
"Problem with recent activity Hi, The issue seems technical because the same step keeps timing out. It involves data export on my side. I have already tried a few times with no success. This is becoming urgent.",Technical Support,Technical Support,True,0.7420385898160611,Human review
"Issue with refund status Hi, I need to return the item because it is not as expected. It involves premium device on my side. This started after my last purchase.",Refunds & Returns,Refunds & Returns,True,0.7429088442906111,Human review
Help needed please The system keeps showing an error when I try to continue. It involves data export on my side. I am using the service on mobile. I would appreciate a quick response.,Technical Support,Technical Support,True,0.7438001279557197,Human review
"SYSTEM ISUE ON MY ACCOUNT Hi, I am seeing unexpected behaviour in the product. Thanks.",Technical Support,Technical Support,True,0.7438062574675534,Human review
URGENT - Need help with API The system keeps showing an error when I try to continue. I was hoping this would be fixed by now.,Technical Support,Technical Support,True,0.7440884343306409,Human review
Issue with failed export The issue seems technical because the same step keeps timing out. This is quite frustrating. Any help would be appreciated.,Technical Support,Technical Support,True,0.7477212289228387,Human review
Follow-up on my previous issue I need help with something. Authentication is not going through on my side.,Account Access,Account Access,True,0.7502422161379768,Human review
Can someone help I noticed an unexpected charge and need clarification. It involves customer portal on my side. This is affecting my work today.,Billing,Billing,True,0.7511781805700263,Human review
SYNC PROBLEM ON MY ACCOUNT The system keeps showing an error when I try to continue. It involves data export on my side. I do not know if this should go to billing or support. I would appreciate a quick response.,Technical Support,Technical Support,True,0.7536913019376685,Human review
Can someone help I need to return the item becuase it is not as expected. It involves replacement unit on my side.,Refunds & Returns,Refunds & Returns,True,0.7555084004799236,Human review
Issue with recent order Could you explain the difference between the available options?,Product Inquiry,Product Inquiry,True,0.757574103572782,Human review
"QUESTION ABOUT MY ACCOUNT Hi, The amount shown on the invoice looks wrong. It involves invoice portal on my side. I would appreciate a quick response.",Billing,Billing,True,0.7576935495367403,Human review
"Help needed Hi, The product arrived damaged and I need help with next steps. It involves starter kit on my side.",Refunds & Returns,Refunds & Returns,True,0.757719908545556,Human review
"Can someone help Hello, I cannot complete the workflow because something keeps breaking. It involves api on my side. I need this resolved as soon as possible. Please advise.",Technical Support,Technical Support,True,0.7578879201574398,Human review
bug on my account please The system keeps showing an error when I try to continue. It involves analytics dashboard on my side. This started after my last purchase. This is affecting my work today. Please look into this.,Technical Support,Technical Support,True,0.758900254746501,Human review
"Need help with Mobile App Hello, I am seeing unexpected behaviour in the product. It involves mobile app on my side. Please let me know what I should do next.",Technical Support,Technical Support,True,0.7592045962750472,Human review
Problem with Data Export still The export fails halfway through and I do not know why. It involves data export on my side. This has been going on since yesterday.,Technical Support,Technical Support,True,0.7595081004578563,Human review
I appear to be locked out and cannot get back in. It involves customer portal on my side. Please let me know what I should do next.,Account Access,Account Access,True,0.7595278425274845,Human review
failed export on my account This has become a problem for me. The export fails halfway through and I do not know why. It involves data export on my side. I am using the service on mobile.,Technical Support,Technical Support,True,0.7595947698767709,Human review
"Follow-up on my previous issue Hello, I want to know the status of the return request. It involves premium device on my side. Please advise.",Refunds & Returns,Refunds & Returns,True,0.7596941413469436,Human review
"NEED HELP WITH DATA EXPORT Hi, I am seeing unexpected behaviour in the product. Thanks.",Technical Support,Technical Support,True,0.7608599251189632,Human review
Issue not resolved today Can someone help with this? I need more information before making a decision. Thanks.,Product Inquiry,Product Inquiry,True,0.7611437468738992,Human review
"error on my account Hello, The issue seems technical because the same step keeps timing out. It involves mobile app on my side. I am using the web version. Please look into this.",Technical Support,Technical Support,True,0.7629691608329144,Human review
"bug on my acount Hi team, The issue seems technical because the same step keeps timing out. It involves analytics dashboard on my side. This has been going on since yesterday. Please advise.",Technical Support,Technical Support,True,0.7646906214358415,Human review
URGENT - Problem with service I think I was charged incorrectly for this. It involves invoice portal on my side.,Billing,Billing,True,0.7713808521817022,Human review
"Support request Good morning, I appear to be locked out and cannot get back in. It involves admin console on my side. This is affecting my work today.",Account Access,Account Access,True,0.7726395734070445,Human review
"passwrod reset on my account Hi team, I cannot sign in to my account at the moment. It involves admin console on my side. Please let me know what I should do next.",Account Access,Account Access,True,0.7727911641503721,Human review
Need an update on this issue I still cannot access the portal after trying several times. It involves admin console on my side. I would appreciate a quick response.,Account Access,Account Access,True,0.7733324287401252,Human review
"Follow-up on my previous issue Good morning, The item is damaged so I may need a replacement or refund. It involves premium device on my side. Thanks.",Refunds & Returns,Refunds & Returns,True,0.7734959824078766,Human review
"isue with delay Hi team, I think the wrong item was sent. This is quite frustrating. Please look into this.",Orders & Delivery,Orders & Delivery,True,0.7764100735856679,Human review
"before purchase on my account GOOD MORNING, CAN YOU EXPLAIN HOW THIS FEATURE WORKS? IT INVOLVES REPLACEMENT UNIT ON MY SIDE. PLEASE LET ME KNOW WHAT I SHOULD DO NEXT.",Product Inquiry,Product Inquiry,True,0.7765917275521957,Human review
"Need help with Data Export Hi, I cannot complete the workflow because something keeps breaking. It involves data export on my side. Thanks.",Technical Support,Technical Support,True,0.7771504927520542,Human review
Please review this request today I need help with something. I need my money back if this cannot be resolved. It involves starter kit on my side. I am using the web version. This is becoming urgent.,Refunds & Returns,Refunds & Returns,True,0.7789138157302268,Human review
Issue with error The app crashes when I try to use this feature. It involves data export on my side. This started after my last purchase. pls look into this.,Technical Support,Technical Support,True,0.7793072948224928,Human review
Issue with amount looks wrong I am not sure why this payment failed. I would appreciate a quick response.,Billing,Billing,True,0.7802822949703213,Human review
"PROBLEM WITH SERVICE Hi, The issue seems technical because the same step keeps timing out. It involves api on my side. This seems linked to my recent order. Any help would be appreciated.",Technical Support,Technical Support,True,0.7803163046061444,Human review
"Need help with my account Hi, The export fails halfway through and I do not know why. It involves web app on my side.",Technical Support,Technical Support,True,0.7818008672530514,Human review
Follow-up on my previous issue I cannot sign in to my account at the moment. It involves web app on my side.,Account Access,Account Access,True,0.7820334981318608,Human review
"URGENT - Issue with unexpected behaviour Hi team, The page is not loading properly and I cannot complete the task. It involves mobile app on my side. This seems linked to my recent order. Any help would be appreciated.",Technical Support,Technical Support,True,0.7842849910763694,Human review
Issue not resolved Can someone help with this? I noticed an unexpected charge and need clarification. It involves subscription plan on my side.,Billing,Billing,True,0.7858236419600968,Human review
"package on my account Hi team, I think the wrong item was sent. It involves starter kit on my side. This is becoming urgent.",Orders & Delivery,Orders & Delivery,True,0.7858530746709111,Human review
Problem with service I need help with something. The page is not loading properly and I cannot complete the task.,Technical Support,Technical Support,True,0.7870624027065976,Human review
Question about my account This looks like an account access problem. It involves mobile app on my side.,Account Access,Account Access,True,0.7908024743481076,Human review
"Follow-up on my previous isue Hi, The export fails halfway through and I do not know why. It involves data export on my side.",Technical Support,Technical Support,True,0.7917154212523727,Human review
Can someone help Can someone help with this? The amount shown on the invoice looks wrong.,Billing,Billing,True,0.7941246151878237,Human review
"Please check this Hi team, The system keeps showing an error when I try to continue. It involves api on my side.",Technical Support,Technical Support,True,0.7945556173529975,Human review
Issue with amount looks wrong Can someone help with this? There seems to be a problem with the payment on my account. Please let me know what I should do next.,Billing,Billing,True,0.7945574411989406,Human review
"Problem with service Good morning, I need my money back if this cannot be resolved. It involves starter kit on my side. Thanks.",Refunds & Returns,Refunds & Returns,True,0.795205924895223,Human review
locked out on my account The login step keeps failing even though my details should be correct.,Account Access,Account Access,True,0.7960112915871828,Human review
delay on my account Can someone help with this? I think the wrong item was sent. It involves starter kit on my side. Any help would be appreciated.,Orders & Delivery,Orders & Delivery,True,0.7962498567308087,Human review
I am not sure whether this product supports my use case. It involves subscription plan on my side.,Product Inquiry,Product Inquiry,True,0.7983339845577075,Human review
"Follow-up on my previous issue Good morning, Tracking has not updated in a while. It involves replacement unit on my side.",Orders & Delivery,Orders & Delivery,True,0.8018885916569543,Auto-route
Need help with Replacement Unit again I am trying to return this purchase. It involves replacement unit on my side.,Refunds & Returns,Refunds & Returns,True,0.8040453727234906,Auto-route
"Support request Good morning, The item is damaged so I may need a replacement or refund. It involves replacement unit on my side.",Refunds & Returns,Refunds & Returns,True,0.8046565855913167,Auto-route
REFUND ON MY ACCOUNT This has become a problem for me. The product arrived damaged and I need help with next steps. It involves premium device on my side. Please advise.,Refunds & Returns,Refunds & Returns,True,0.8057474106516267,Auto-route
"Can someone help The page is not loading properly and I cannot complete the task. It involves data export on my side. Also, the verification step is failing and I need help.",Technical Support,Technical Support,True,0.8096384159287652,Auto-route
Need an update My order has still not arrived. It involves premium device on my side.,Orders & Delivery,Orders & Delivery,True,0.8110652862999969,Auto-route
"URGENT - Question about Data Export Hello, The app crashes when I try to use this feature. It involves data export on my side. Please let me know what I should do next.",Technical Support,Technical Support,True,0.8112992497081022,Auto-route
Issue with return I NEED MY MONEY BACK IF THIS CANNOT BE RESOLVED.,Refunds & Returns,Refunds & Returns,True,0.8148718957449822,Auto-route
"Need help with API Good morning, I cannot complete the workflow because something keeps breaking. It involves api on my side. This is becoming urgent.",Technical Support,Technical Support,True,0.817369144474203,Auto-route
locked out on my account I need help with something. I appear to be locked out and cannot get back in. It involves web app on my side. Thanks.,Account Access,Account Access,True,0.8196124096310453,Auto-route
